qpu_sampling_time
217.700 ms
qpu_anneal_time_per_sample
20 µs
qpu_readout_time_per_sample
177 µs
qpu_access_time
233.462 ms
qpu_access_overhead_time
7.964 ms
qpu_programming_time
15.762 ms
qpu_delay_time_per_sample
21 µs
total_post_processing_time
5.255 ms
post_processing_overhead_time
280 µs
5760 9336
1316 5001 -1
1330 5001 1
1345 5001 -1
1360 5001 -1
1375 5001 -0.5
1391 5001 -1
1406 5001 1
4986 5001 -0.16666666666666666
5000 5001 -14.069122360687604
1421 5002 1
1436 5002 -1
1451 5002 -0.5
1466 5002 0.5
1481 5002 -14.069122360687604
1496 5002 -0.1111111111111111
1510 5002 -0.5
1525 5002 0.5
1540 5002 -0.3333333333333333
1555 5002 -0.3333333333333333
1571 5002 0.5
1586 5002 -0.5
4987 5002 -0.16666666666666666
5001 5002 -14.069122360687604
821 5013 -0.5
836 5013 0.5
851 5013 0.5
866 5013 -0.5
881 5014 0.5
896 5014 -0.5
911 5014 0.5
926 5014 -0.5
941 5014 -0.5
956 5014 -1
971 5014 -1
986 5014 -0.5
1001 5014 1
1016 5014 1
1031 5014 1
1046 5014 1
5013 5014 -14.069122360687604
1061 5015 1
1076 5015 1
1091 5015 -1
1106 5015 -0.5
1121 5015 -1
1136 5015 -1
1151 5015 -1
1166 5015 1
1181 5015 -0.5
1196 5015 1
1211 5015 0.5
1226 5015 -1
5014 5015 -14.069122360687604
1271 5016 0.5
1286 5016 -0.5
1301 5016 1
1316 5016 -1
1331 5016 0.5
1346 5016 1
1361 5016 -1
1376 5016 -1
1391 5016 1
1406 5016 0.5
5015 5016 -14.069122360687604
1421 5017 0.5
1436 5017 -1
1451 5017 1
1466 5017 0.5
1481 5017 0.5
1496 5017 -1
1511 5017 -0.5
1526 5017 0.5
1541 5017 0.3333333333333333
1571 5017 -14.069122360687604
1586 5017 -0.07692307692307693
5016 5017 -14.069122360687604
881 5029 -0.5
896 5029 -1
911 5029 -0.5
926 5029 -0.3333333333333333
941 5029 0.5
956 5029 1
971 5029 1
986 5029 0.5
1001 5029 1
1016 5029 -1
1031 5029 -1
1046 5029 -1
5014 5029 -0.07692307692307693
1061 5030 1
1076 5030 -1
1091 5030 -1
1106 5030 -0.5
1121 5030 1
1136 5030 1
1151 5030 1
1166 5030 -1
1181 5030 0.5
1196 5030 -1
1211 5030 -0.5
1226 5030 -1
5015 5030 -0.07692307692307693
5029 5030 -14.069122360687604
1271 5031 1
1286 5031 0.5
1301 5031 1
1316 5031 -1
1331 5031 -0.5
1346 5031 -1
1361 5031 1
1376 5031 -1
1391 5031 1
1406 5031 0.3333333333333333
5016 5031 -0.07692307692307693
5030 5031 -14.069122360687604
1421 5032 0.5
1436 5032 1
1451 5032 1
1466 5032 -0.5
1481 5032 -0.5
1496 5032 -1
1511 5032 0.5
1526 5032 0.5
1541 5032 0.3333333333333333
1571 5032 -0.07692307692307693
1586 5032 -14.069122360687604
5017 5032 -0.07692307692307693
5031 5032 -14.069122360687604
1631 5033 0.3333333333333333
1646 5033 0.5
1676 5033 -0.5
1736 5033 -0.3333333333333333
5032 5033 -14.069122360687604
821 5044 -0.25
836 5044 0.25
851 5044 -14.069122360687604
866 5044 0.1
881 5044 0.2
896 5044 -0.25
911 5044 -0.5
926 5044 0.5
941 5044 0.25
956 5044 1
971 5044 1
986 5044 0.5
1001 5045 -1
1016 5045 -1
1031 5045 1
1046 5045 1
1061 5045 1
1076 5045 1
1091 5045 1
1106 5045 -1
1121 5045 -1
1136 5045 0.3333333333333333
1151 5045 1
1166 5045 -1
5044 5045 -14.069122360687604
1181 5046 -0.3333333333333333
1196 5046 1
1211 5046 0.2
1226 5046 -0.5
1271 5046 0.25
1286 5046 -0.3333333333333333
1301 5046 -1
1316 5046 -1
1331 5046 -0.5
1346 5046 1
5045 5046 -14.069122360687604
1361 5047 -1
1376 5047 0.5
1391 5047 -1
1406 5047 0.5
1421 5047 -1
1436 5047 1
1451 5047 1
1466 5047 1
1481 5047 1
1496 5047 1
1511 5047 0.5
1526 5047 1
5046 5047 -14.069122360687604
1541 5048 1
1571 5048 0.5
1586 5048 1
1631 5048 0.5
1646 5048 0.5
1676 5048 -0.5
5047 5048 -14.069122360687604
821 5059 -0.5
836 5059 -0.5
851 5059 0.25
866 5059 -0.3333333333333333
881 5059 -0.5
896 5059 -0.5
911 5059 0.3333333333333333
926 5059 -1
941 5059 -14.069122360687604
956 5059 -0.3333333333333333
971 5059 0.5
986 5059 0.5
5044 5059 0.25
1181 5061 -14.069122360687604
1196 5061 -0.3333333333333333
1211 5061 0.2
1226 5061 -0.5
1271 5061 0.25
1286 5061 -14.069122360687604
1301 5061 0.5
1316 5061 1
1331 5061 -0.3333333333333333
1346 5061 0.5
5046 5061 -0.3333333333333333
1361 5062 0.1
1376 5062 -14.069122360687604
1391 5062 0.25
1406 5062 -0.25
1421 5062 -0.16666666666666666
1436 5062 -0.3333333333333333
1451 5062 -0.5
1466 5062 -0.25
1481 5062 -0.5
1496 5062 -0.3333333333333333
1511 5062 -0.5
1526 5062 -0.5
5047 5062 0.5
5061 5062 1
821 5074 -14.069122360687604
836 5074 0.3333333333333333
851 5074 -0.25
866 5074 -0.5
881 5074 -0.0625
896 5074 -14.069122360687604
927 5074 1
942 5074 -0.0625
957 5074 1
971 5074 -1
986 5074 0.5
1001 5075 -1
1016 5075 -1
1031 5075 1
1046 5075 1
1061 5075 1
1076 5075 -1
1092 5075 -1
1107 5075 -1
1122 5075 -1
1137 5075 0.5
1151 5075 1
1166 5075 1
5074 5075 -14.069122360687604
1181 5076 -0.5
1196 5076 1
1211 5076 -0.0625
1226 5076 1
1272 5076 0.3333333333333333
1287 5076 -0.5
1302 5076 1
1317 5076 1
1331 5076 1
1346 5076 -1
5075 5076 -14.069122360687604
1361 5077 -1
1376 5077 -1
1391 5077 1
1406 5077 -1
1421 5077 1
1436 5077 -1
1452 5077 1
1467 5077 -1
1482 5077 -0.5
1497 5077 0.5
1511 5077 0.5
1526 5077 1
5076 5077 -14.069122360687604
821 5089 -0.0625
836 5089 -0.2
851 5089 0.2
866 5089 -0.3333333333333333
881 5089 -14.069122360687604
896 5089 -0.0625
927 5089 -0.25
942 5089 -14.069122360687604
957 5089 0.16666666666666666
971 5089 -0.5
986 5089 -0.25
5074 5089 -0.0625
1001 5090 1
1016 5090 -1
1031 5090 1
1046 5090 -1
1061 5090 -0.5
1076 5090 -0.5
1092 5090 -1
1107 5090 -1
1122 5090 -1
1137 5090 0.25
1151 5090 -1
1166 5090 0.5
5075 5090 -0.0625
5089 5090 -14.069122360687604
1181 5091 0.2
1196 5091 1
1211 5091 -14.069122360687604
1226 5091 -0.3333333333333333
1272 5091 -0.2
1287 5091 0.2
1302 5091 0.3333333333333333
1317 5091 0.5
1331 5091 0.5
1346 5091 -0.3333333333333333
5076 5091 -0.0625
5090 5091 -14.069122360687604
1361 5092 -0.5
1376 5092 -0.5
1391 5092 0.5
1406 5092 -0.5
1421 5092 -0.5
1436 5092 0.5
1452 5092 -0.3333333333333333
1467 5092 0.5
1482 5092 0.3333333333333333
1497 5092 0.25
1511 5092 -0.25
1526 5092 -1
5077 5092 -0.0625
5091 5092 -14.069122360687604
942 5105 -0.5
957 5105 -0.5
971 5105 -0.5
986 5105 0.5
1001 5105 -0.5
1016 5105 0.3333333333333333
1031 5105 0.5
1046 5105 -0.5
1061 5105 0.08333333333333333
1076 5105 -14.069122360687604
1092 5105 -0.5
1107 5105 -0.3333333333333333
1302 5107 0.25
1317 5107 0.3333333333333333
1331 5107 -0.3333333333333333
1346 5107 0.5
1361 5107 -0.5
1376 5107 -0.16666666666666666
1391 5107 0.16666666666666666
1406 5107 0.2
1421 5107 -14.069122360687604
1436 5107 -0.07142857142857142
1452 5107 0.3333333333333333
1467 5107 -0.1111111111111111
942 5120 0.2
957 5120 -0.5
971 5120 -1
986 5120 -0.3333333333333333
1001 5120 -0.5
1016 5120 0.5
1031 5120 1
1046 5120 1
1061 5120 -0.5
1076 5120 0.3333333333333333
1092 5120 -1
1107 5120 -0.25
5105 5120 0.3333333333333333
1122 5121 0.3333333333333333
1137 5121 0.5
1151 5121 -0.5
1166 5121 -0.5
1181 5121 -14.069122360687604
1196 5121 -0.3333333333333333
1211 5121 0.2
1226 5121 -0.5
1272 5121 0.25
1287 5121 -14.069122360687604
5120 5121 -14.069122360687604
1302 5122 0.3333333333333333
1317 5122 0.5
1331 5122 -0.3333333333333333
1346 5122 -0.3333333333333333
1361 5122 0.16666666666666666
1376 5122 -0.3333333333333333
1391 5122 -0.5
1406 5122 -0.3333333333333333
1421 5122 -0.07142857142857142
1436 5122 -14.069122360687604
1452 5122 0.3333333333333333
1467 5122 0.3333333333333333
5107 5122 -0.07142857142857142
5121 5122 -0.3333333333333333
1482 5123 0.3333333333333333
1497 5123 0.25
1511 5123 -0.125
1526 5123 -0.5
1541 5123 0.3333333333333333
1571 5123 -0.5
1586 5123 -0.3333333333333333
1632 5123 -0.25
1647 5123 -14.069122360687604
5122 5123 -0.5
942 5135 0.5
957 5135 -1
971 5135 1
986 5135 0.5
1001 5135 -1
1016 5135 0.5
1032 5135 -1
1047 5135 1
1062 5135 -1
1077 5135 -1
1092 5135 -1
1107 5135 0.5
1122 5136 -1
1137 5136 0.5
1151 5136 -1
1166 5136 -0.5
1181 5136 -0.3333333333333333
1196 5136 -1
1212 5136 -0.3333333333333333
1227 5136 -1
1272 5136 -0.5
1287 5136 -0.3333333333333333
5135 5136 -14.069122360687604
1302 5137 0.3333333333333333
1317 5137 0.5
1331 5137 -0.3333333333333333
1346 5137 -0.3333333333333333
1361 5137 0.16666666666666666
1376 5137 -0.3333333333333333
1392 5137 -0.5
1407 5137 -0.3333333333333333
1422 5137 -0.07142857142857142
1437 5137 -14.069122360687604
1452 5137 0.3333333333333333
1467 5137 0.3333333333333333
5136 5137 -14.069122360687604
942 5150 -0.5
957 5150 -1
971 5150 -1
986 5150 -0.5
1001 5150 -1
1016 5150 -0.5
1032 5150 -1
1047 5150 -1
1062 5150 -1
1077 5150 -1
1092 5150 -1
1107 5150 0.5
5135 5150 0.16666666666666666
1122 5151 1
1137 5151 1
1151 5151 -1
1166 5151 -0.5
1181 5151 0.3333333333333333
1196 5151 -1
1212 5151 -0.3333333333333333
1227 5151 1
1272 5151 -1
1287 5151 0.3333333333333333
5136 5151 0.16666666666666666
5150 5151 -14.069122360687604
1302 5152 0.3333333333333333
1317 5152 -0.5
1331 5152 -0.3333333333333333
1346 5152 -0.3333333333333333
1361 5152 -14.069122360687604
1376 5152 0.1
1392 5152 -0.5
1407 5152 1
1422 5152 -0.5
1437 5152 0.16666666666666666
1452 5152 -1
1467 5152 0.5
5137 5152 0.16666666666666666
5151 5152 -14.069122360687604
882 5164 -0.25
927 5164 -14.069122360687604
942 5164 -0.25
957 5164 1
971 5164 -1
986 5164 -0.125
1001 5164 1
1016 5164 -1
1032 5164 1
1047 5164 1
1062 5165 1
1077 5165 1
1092 5165 1
1107 5165 -1
1122 5165 -1
1137 5165 0.25
1151 5165 -1
1166 5165 1
1181 5165 -0.5
1196 5165 -1
1212 5165 0.5
1227 5165 1
5164 5165 -14.069122360687604
1272 5166 -1
1287 5166 -0.5
1302 5166 -0.5
1317 5166 -1
1331 5166 -0.5
1346 5166 0.5
1361 5166 -1
1376 5166 -1
1392 5166 -1
1407 5166 -0.25
5165 5166 -14.069122360687604
1422 5167 1
1437 5167 -0.5
1452 5167 0.5
1467 5167 -1
1482 5167 0.3333333333333333
1497 5167 0.25
1511 5167 -0.125
1526 5167 -0.5
1541 5167 0.3333333333333333
5166 5167 -14.069122360687604
1632 5168 -0.25
1647 5168 -14.069122360687604
1736 5168 -14.069122360687604
5167 5168 -14.069122360687604
882 5179 -0.25
927 5179 -0.125
942 5179 -0.25
957 5179 -1
971 5179 0.5
986 5179 -14.069122360687604
1001 5179 1
1016 5179 0.5
1032 5179 1
1047 5179 1
5164 5179 -0.125
1062 5180 -1
1077 5180 0.5
1092 5180 -1
1107 5180 0.5
1122 5180 1
1137 5180 0.5
1151 5180 1
1166 5180 -1
1181 5180 -0.3333333333333333
1196 5180 1
1212 5180 -0.5
1227 5180 1
5165 5180 -0.125
5179 5180 -14.069122360687604
1272 5181 -1
1287 5181 -0.3333333333333333
1302 5181 -1
1317 5181 1
1331 5181 -0.5
1346 5181 -0.5
1361 5181 -0.5
1376 5181 -0.5
1392 5181 1
1407 5181 -1
5166 5181 -0.125
5180 5181 -14.069122360687604
1422 5182 -1
1437 5182 0.5
1452 5182 -1
1467 5182 0.5
1482 5182 -0.5
1497 5182 0.5
1511 5182 -14.069122360687604
1526 5182 -0.1111111111111111
1541 5182 -0.3333333333333333
5167 5182 -0.125
5181 5182 -14.069122360687604
882 5194 -0.3333333333333333
927 5194 0.5
942 5194 -0.3333333333333333
957 5194 -1
972 5194 1
1002 5194 -1
1017 5194 -1
1032 5194 -1
1047 5194 1
1062 5195 1
1077 5195 -0.5
1092 5195 1
1107 5195 1
1122 5195 -1
1137 5195 -0.3333333333333333
1152 5195 -1
1167 5195 0.5
1182 5195 -0.5
1197 5195 1
1212 5195 -0.25
1227 5195 1
5194 5195 -14.069122360687604
1272 5196 1
1287 5196 1
1302 5196 0.3333333333333333
1317 5196 1
1332 5196 1
1347 5196 -0.25
1362 5196 0.3333333333333333
1377 5196 -0.5
1392 5196 1
1407 5196 -1
5195 5196 -14.069122360687604
1422 5197 0.3333333333333333
1437 5197 0.3333333333333333
1452 5197 -14.069122360687604
1467 5197 0.1111111111111111
1482 5197 -0.5
1497 5197 -0.3333333333333333
5196 5197 -14.069122360687604
1062 5210 0.5
1077 5210 0.16666666666666666
1092 5210 -0.5
1107 5210 0.3333333333333333
1122 5210 0.5
1137 5210 -0.3333333333333333
1152 5210 0.5
1167 5210 -0.3333333333333333
1182 5210 0.16666666666666666
1197 5210 -0.5
1212 5210 -14.069122360687604
1227 5210 0.3333333333333333
5195 5210 -0.25
1272 5211 -0.25
1287 5211 0.5
1302 5211 0.25
1317 5211 -0.5
1332 5211 -0.09090909090909091
1347 5211 -14.069122360687604
1362 5211 0.25
1377 5211 0.5
1392 5211 -0.5
1407 5211 -0.16666666666666666
5196 5211 -0.25
5210 5211 -14.069122360687604
837 5224 -0.5
882 5224 0.25
927 5224 0.25
942 5224 0.25
957 5224 1
972 5224 -1
1002 5225 1
1017 5225 -1
1032 5225 -1
1047 5225 -1
1062 5225 1
1077 5225 0.5
1092 5225 -1
1107 5225 1
1122 5225 0.5
1137 5225 -14.069122360687604
1152 5225 1
1167 5225 1
5224 5225 -14.069122360687604
1182 5226 0.5
1197 5226 -1
1212 5226 -0.3333333333333333
1227 5226 -1
1272 5226 -0.5
1287 5226 0.5
1302 5226 0.125
1317 5226 0.5
1332 5226 -1
1347 5226 -0.3333333333333333
5225 5226 -14.069122360687604
1362 5227 0.125
1377 5227 -0.3333333333333333
1392 5227 1
1407 5227 1
1422 5227 1
1437 5227 0.5
1452 5227 -0.3333333333333333
1467 5227 0.5
1482 5227 -0.1111111111111111
1497 5227 -14.069122360687604
5226 5227 -14.069122360687604
837 5239 -0.3333333333333333
882 5239 0.3333333333333333
927 5239 -0.5
942 5239 0.3333333333333333
957 5239 -1
972 5239 -1
5224 5239 0.125
1002 5240 1
1017 5240 -1
1032 5240 -1
1047 5240 1
1062 5240 -1
1077 5240 -0.5
1092 5240 1
1107 5240 -1
1122 5240 1
1137 5240 0.125
1152 5240 1
1167 5240 0.5
5225 5240 0.125
5239 5240 -14.069122360687604
1182 5241 -0.5
1197 5241 -1
1212 5241 0.25
1227 5241 1
1272 5241 -0.3333333333333333
1287 5241 0.5
1302 5241 -14.069122360687604
1317 5241 0.125
1332 5241 -0.5
1347 5241 0.25
5226 5241 0.125
5240 5241 -14.069122360687604
1362 5242 -14.069122360687604
1377 5242 0.3333333333333333
1392 5242 0.5
1407 5242 0.5
1422 5242 0.25
1437 5242 0.3333333333333333
1452 5242 0.3333333333333333
1467 5242 0.3333333333333333
1482 5242 -0.5
1497 5242 0.125
5227 5242 0.125
5241 5242 -14.069122360687604
837 5254 0.3333333333333333
882 5254 0.16666666666666666
943 5254 0.16666666666666666
958 5254 -14.069122360687604
972 5254 -0.5
1002 5255 -0.5
1017 5255 0.3333333333333333
1032 5255 0.5
1047 5255 -0.5
1062 5255 0.08333333333333333
1077 5255 -14.069122360687604
1093 5255 -0.5
1108 5255 -0.3333333333333333
1123 5255 0.5
1138 5255 -0.5
1152 5255 0.5
1167 5255 0.5
5254 5255 -0.5
1182 5256 -14.069122360687604
1197 5256 0.3333333333333333
1212 5256 0.16666666666666666
1227 5256 -0.25
1273 5256 -0.2
1288 5256 0.3333333333333333
1303 5256 -1
1318 5256 -0.5
1332 5256 -0.5
1347 5256 0.16666666666666666
5255 5256 -14.069122360687604
1362 5257 0.25
1377 5257 -0.16666666666666666
1392 5257 0.16666666666666666
1407 5257 0.2
1422 5257 -14.069122360687604
1437 5257 -0.07142857142857142
1453 5257 -14.069122360687604
1468 5257 -0.1111111111111111
1498 5257 -0.16666666666666666
5256 5257 -0.3333333333333333
837 5269 -14.069122360687604
882 5269 -0.2
943 5269 -0.2
958 5269 0.3333333333333333
972 5269 1
5254 5269 0.3333333333333333
1002 5270 -1
1017 5270 -1
1032 5270 1
1047 5270 -1
1062 5270 -1
1077 5270 -0.2
1093 5270 -1
1108 5270 -1
1123 5270 -1
1138 5270 0.3333333333333333
1152 5270 -1
1167 5270 0.5
5255 5270 -0.2
5269 5270 -14.069122360687604
1182 5271 -0.2
1197 5271 0.5
1212 5271 -0.25
1227 5271 0.5
1273 5271 -14.069122360687604
1288 5271 -0.25
1303 5271 -0.3333333333333333
1318 5271 0.3333333333333333
1332 5271 -0.5
1347 5271 -0.25
5256 5271 -0.2
5270 5271 -14.069122360687604
1362 5272 -0.3333333333333333
1377 5272 0.3333333333333333
1392 5272 -0.3333333333333333
1407 5272 -0.25
1422 5272 0.25
1437 5272 -0.5
1453 5272 0.25
1468 5272 0.5
1498 5272 0.3333333333333333
5257 5272 0.25
5271 5272 -14.069122360687604
943 5285 -0.5
958 5285 -1
972 5285 -1
1002 5285 1
1017 5285 1
1032 5285 1
1047 5285 -1
1062 5285 1
1077 5285 0.3333333333333333
1093 5285 -1
1108 5285 1
1123 5286 1
1138 5286 -0.3333333333333333
1152 5286 -1
1167 5286 -0.5
1182 5286 0.3333333333333333
1197 5286 0.5
1212 5286 -0.16666666666666666
1227 5286 -1
1273 5286 -0.25
1288 5286 -14.069122360687604
5285 5286 -14.069122360687604
1303 5287 -0.2
1318 5287 -0.3333333333333333
1332 5287 -1
1347 5287 -0.16666666666666666
1362 5287 0.5
1377 5287 -0.25
1392 5287 -0.2
1407 5287 -14.069122360687604
1422 5287 0.2
1437 5287 -0.3333333333333333
1453 5287 0.2
1468 5287 -0.3333333333333333
5286 5287 -14.069122360687604
1498 5288 -0.25
1633 5288 -14.069122360687604
5287 5288 -14.069122360687604
943 5300 -0.3333333333333333
958 5300 -1
972 5300 1
1002 5300 -1
1017 5300 -0.5
1032 5300 1
1047 5300 -1
1062 5300 0.5
1077 5300 0.16666666666666666
1093 5300 -0.5
1108 5300 0.3333333333333333
5285 5300 -0.16666666666666666
1123 5301 0.5
1138 5301 -0.5
1152 5301 0.5
1167 5301 -0.3333333333333333
1182 5301 0.16666666666666666
1197 5301 -0.5
1212 5301 -14.069122360687604
1227 5301 0.3333333333333333
1273 5301 -0.25
1288 5301 -0.16666666666666666
5286 5301 -0.16666666666666666
5300 5301 -14.069122360687604
943 5315 0.5
958 5315 -1
972 5315 -0.3333333333333333
1002 5315 1
1017 5315 0.5
1033 5315 -1
1048 5315 -1
1063 5315 -1
1078 5315 -0.3333333333333333
1093 5315 -1
1108 5315 -0.3333333333333333
1123 5316 1
1138 5316 -0.3333333333333333
1152 5316 -1
1167 5316 0.5
1182 5316 -1
1197 5316 -1
1213 5316 0.2
1228 5316 -1
1273 5316 0.5
1288 5316 -0.3333333333333333
5315 5316 -14.069122360687604
1303 5317 0.2
1318 5317 -0.3333333333333333
1332 5317 0.3333333333333333
1347 5317 0.5
1362 5317 0.3333333333333333
1377 5317 -0.25
1393 5317 0.2
1453 5317 -0.1111111111111111
1468 5317 -14.069122360687604
5316 5317 -14.069122360687604
943 5330 -0.5
958 5330 -0.5
972 5330 -14.069122360687604
1002 5330 0.5
1017 5330 -1
1033 5330 0.5
1048 5330 -0.5
1063 5330 0.3333333333333333
1078 5330 -14.069122360687604
1093 5330 1
1108 5330 0.5
5315 5330 -0.3333333333333333
1123 5331 -0.3333333333333333
1138 5331 0.3333333333333333
1152 5331 -1
1167 5331 -0.5
1182 5331 -0.3333333333333333
1197 5331 0.5
1213 5331 0.16666666666666666
1228 5331 -0.25
1273 5331 0.25
1288 5331 0.2
5316 5331 -0.1111111111111111
5330 5331 1
1303 5332 0.16666666666666666
1318 5332 0.3333333333333333
1332 5332 -0.3333333333333333
1347 5332 0.5
1362 5332 0.25
1377 5332 -0.16666666666666666
1393 5332 0.16666666666666666
1453 5332 -14.069122360687604
1468 5332 -0.1111111111111111
5317 5332 -0.1111111111111111
5331 5332 -14.069122360687604
943 5344 -0.5
958 5344 -1
972 5344 0.5
1002 5344 1
1017 5344 0.5
1033 5344 1
1048 5344 -1
1063 5345 -1
1078 5345 0.5
1093 5345 1
1108 5345 0.5
1123 5345 1
1138 5345 -0.5
1152 5345 -1
1167 5345 -0.5
1182 5345 1
1197 5345 -0.5
1213 5345 0.25
1228 5345 -1
5344 5345 -14.069122360687604
1273 5346 0.3333333333333333
1288 5346 -0.25
1303 5346 0.25
1318 5346 -0.5
1332 5346 0.5
1347 5346 0.5
1362 5346 0.3333333333333333
1377 5346 -14.069122360687604
1393 5346 0.25
5345 5346 -14.069122360687604
1453 5347 -0.16666666666666666
1468 5347 -0.25
1498 5347 -14.069122360687604
5346 5347 -14.069122360687604
1063 5360 0.25
1078 5360 -0.3333333333333333
1093 5360 -1
1108 5360 -0.5
1123 5360 -0.25
1138 5360 -0.2
1152 5360 0.3333333333333333
1167 5360 0.5
1182 5360 0.3333333333333333
1197 5360 -14.069122360687604
1213 5360 -0.14285714285714285
1228 5360 0.25
5345 5360 -0.5
943 5374 0.5
958 5374 -1
973 5374 -0.14285714285714285
1003 5374 0.5
1018 5374 -0.5
1033 5374 0.5
1048 5374 -1
1063 5375 0.5
1078 5375 -0.5
1093 5375 0.5
1108 5375 -0.3333333333333333
1123 5375 -0.5
1138 5375 0.16666666666666666
1153 5375 0.5
1198 5375 -0.14285714285714285
1213 5375 -14.069122360687604
1228 5375 -0.3333333333333333
5374 5375 -14.069122360687604
1063 5390 0.5
1078 5390 -0.5
1093 5390 0.5
1108 5390 -0.3333333333333333
1123 5390 -0.5
1138 5390 0.16666666666666666
1153 5390 0.5
1198 5390 -0.14285714285714285
1213 5390 -14.069122360687604
1228 5390 -0.3333333333333333
5375 5390 -14.069122360687604
1273 5391 -0.3333333333333333
1288 5391 -0.2
1303 5391 -14.069122360687604
1318 5391 0.16666666666666666
1393 5391 -14.069122360687604
5390 5391 -14.069122360687604
943 5404 0.5
958 5404 1
973 5404 -0.2
1003 5405 -1
1018 5405 1
1033 5405 1
1048 5405 -0.3333333333333333
1063 5405 1
1078 5405 -1
1093 5405 -1
1108 5405 -1
1123 5405 0.5
1138 5405 -14.069122360687604
1153 5405 -1
5404 5405 -14.069122360687604
1198 5406 -0.2
1213 5406 0.16666666666666666
1228 5406 1
1273 5406 0.3333333333333333
1288 5406 -0.3333333333333333
1303 5406 0.16666666666666666
1318 5406 -14.069122360687604
5405 5406 -14.069122360687604
1003 5420 0.5
1018 5420 0.5
1033 5420 -0.09090909090909091
1048 5420 -14.069122360687604
1063 5420 0.3333333333333333
1078 5420 -0.5
1093 5420 1
1108 5420 0.5
1123 5420 -0.5
1138 5420 -0.3333333333333333
1153 5420 -0.5
5405 5420 -0.3333333333333333
1198 5421 -14.069122360687604
1213 5421 -0.14285714285714285
1228 5421 0.25
1273 5421 0.5
1288 5421 0.5
1303 5421 -0.14285714285714285
1318 5421 -0.2
5406 5421 -0.2
5420 5421 -0.5
1003 5435 0.2
1018 5435 -0.3333333333333333
1033 5435 -0.2
1048 5435 -0.5
1063 5435 0.2
1078 5435 -1
1094 5435 -0.2
1124 5435 -14.069122360687604
1153 5435 -0.5
1003 5450 0.25
1018 5450 -0.5
1033 5450 -14.069122360687604
1048 5450 -0.09090909090909091
1063 5450 0.3333333333333333
1078 5450 0.5
1094 5450 -14.069122360687604
1124 5450 -0.2
1153 5450 -0.5
5435 5450 -0.2
1198 5451 -0.3333333333333333
1213 5451 0.5
1228 5451 0.3333333333333333
5450 5451 -14.069122360687604
973 5465 -14.069122360687604
1003 5465 -0.16666666666666666
1018 5465 -0.5
1033 5465 -0.3333333333333333
1048 5465 -0.5
1063 5465 0.25
1078 5465 -0.3333333333333333
1094 5465 -0.3333333333333333
1124 5466 -0.25
1153 5466 0.3333333333333333
1198 5466 -14.069122360687604
1213 5466 -0.14285714285714285
1228 5466 0.25
5465 5466 -14.069122360687604
973 5480 -0.16666666666666666
1003 5480 -14.069122360687604
1018 5480 0.07692307692307693
1033 5480 0.25
1048 5480 0.5
1063 5480 0.3333333333333333
1078 5480 0.5
1094 5480 0.25
5465 5480 -0.16666666666666666
1124 5481 0.2
1153 5481 -0.5
1198 5481 -0.16666666666666666
1213 5481 0.5
1228 5481 -0.2
5466 5481 -0.16666666666666666
5480 5481 -14.069122360687604
